feature,importance
varsa,-0.3222679309417451
adı,-0.3223136852469928
süreyle,-0.3224369103344049
tunceli,-0.322535471038087
soruşturma aşamasında,-0.32259435369069855
vekâlet ücretine,-0.3228381182938449
yaptığını,-0.32316045540564886
niteliği,-0.32340902384230397
olunan,-0.32354480497125593
süresini,-0.3238206340573182
çevre,-0.32383236995024944
vermiş,-0.3238718365495217
müteakip,-0.32404745235851884
uzmanlık,-0.32417925291834315
talep edilmiştir,-0.3242009222962672
03,-0.32471863061600637
bana,-0.32484955294918905
lisans,-0.32521723640696365
yayın,-0.32557554381757825
haklarına,-0.32622340845760256
28 2017,-0.32645837919015186
evin,-0.326528582922597
tarihi itibarıyla,-0.32698439337775653
anlaşılmış,-0.32718651694734824
murat,-0.32762855902991816
elinde,-0.3278808879496946
silahlar,-0.32788726737415175
mağdurun,-0.3279486126432243
amacıyla örgüt,-0.3280530695636621
haziran,-0.32843984354733813
günden,-0.3285464541098442
göstererek,-0.32881523697069603
alarak,-0.32883280820413674
tarihi,-0.32907990999516556
samsun,-0.32917590836972543
düzenlemiştir,-0.3291801226244413
aynı şekilde,-0.32922680806808735
geçemez,-0.32928677456417255
yaralanması,-0.3294040828313314
alınmak,-0.32940628082388024
diye,-0.32941101595377553
otuz,-0.329533246752753
si,-0.3296419623469884
sağlığı,-0.32964220894590923
iii,-0.3299038062706181
tutuklu,-0.3302720441260849
emniyet genel,-0.33059043006424105
kendilerini,-0.3306017818960978
ifadelerine,-0.3311179861445037
hollanda,-0.3312364701162487
içine,-0.33187339804446125
suça,-0.332007908421863
iddianamede,-0.33230827550919706
nın,-0.33239285815560304
içinde bulunan,-0.3324753825305642
bakımından,-0.3326971052541321
ön incelemesi,-0.3328594503603455
meslekten,-0.33291292166005526
yaptıkları,-0.3332830149841932
5237 un,-0.33336280180103195
bağlantılı,-0.33356812565375016
dosya kapsamına,-0.33362315973703005
halk,-0.33383545366159595
idarî,-0.33396846053392615
bankanın,-0.3345030372770701
hukuksal,-0.3345680294079685
bulmuştur,-0.3350360426196044
suçlarından,-0.335278843951464
yıl içinde,-0.3354256426372615
gün,-0.33597493848013826
hastalığı,-0.33614679957161897
yapılmaması,-0.3361555843760726
günü,-0.3364846830443753
memurlar,-0.33656755471083066
içindeki,-0.33657235759406134
alıp,-0.3368314742077576
üzerindeki,-0.3372795934630588
yaşama,-0.33734181759350257
asker,-0.3373855390786815
edilmiştir bireysel,-0.3375662016006622
verilen kararlar,-0.3375757797811474
17 2017,-0.3375903018002244
uzman,-0.3377114485705537
odasında,-0.3378602544659568
olmadığına,-0.33799793567880343
incelemesi neticesinde,-0.33805641383276175
üyeliği,-0.3382013165225839
türkiye,-0.3384873941314748
kasten,-0.33885507716557584
adli tıp,-0.3391216510160504
raporuna,-0.3391325956812299
maddelerin,-0.3396410013288502
kaza,-0.33967726630804407
maddesinde sayılan,-0.3396973520239026
iddianame,-0.3397973502911871
evrakı,-0.3398115327013702
mahkemesine ai,-0.34012696664436604
kesinleşen,-0.34042809350694014
01,-0.3405083537665732
işlenen,-0.3409087681589771
kapsamında yürütülen,-0.34092751841803093
dair kuvvetli,-0.3411168719521278
ptal,-0.3412598497403412
uygunluk,-0.34129967779822223
iftira,-0.34139741565160264
geldi,-0.3416045331666826
yasada,-0.34256889328749907
müdür,-0.34276949051909433
tamamının,-0.3427934138009352
ülkenin,-0.343060145280365
yıla hapis,-0.3432266564455979
çıkarılmasına,-0.34386996285675053
yı,-0.3441027054638113
sınıf,-0.3442322421688431
esastan,-0.3445005826362113
md,-0.34470351617218853
kısa süre,-0.3449147692361141
ele,-0.34539028773566827
defa,-0.3455220838340818
tarih 2012,-0.34552819178941085
verilir,-0.34607669601262003
tutuklular,-0.34628876621905036
öcalan,-0.3463157314221821
cmk,-0.3464470845436125
burada,-0.3465160439546864
51,-0.34671828818603423
gerçekleşen,-0.3469828808980253
tarafsız,-0.3470101635350602
gittiğini,-0.3470640719257396
15 gün,-0.34715690790589804
kazanılmış,-0.34741030298058106
bilinen,-0.3477810858636179
13 2015,-0.3481828205246078
bulundurularak,-0.3482356044812782
şube,-0.34867463700694046
hakimi,-0.3487780811183434
parti,-0.3488401710886002
kesinleşmesi,-0.34943332875441335
pkk örgütü,-0.3497907106496907
bunlardan,-0.35031398517717705
öte,-0.35048604296357944
üyesi,-0.35090420176637416
işlemlerinin,-0.35124340862231307
örnek,-0.35168205951202935
2011 2011,-0.35184333985857563
altına alınmıştır,-0.35193397720141384
tutanakları,-0.3520127732508538
zaten,-0.35245598291893465
kişiyi,-0.3525090109110174
tek,-0.3526448913788265
doktor,-0.35274475500011526
anlaşılan,-0.35279420002630246
yürütülmesi,-0.35338194955583013
yapılması,-0.353563007379897
bendi uyarınca,-0.3535700657709082
bilgi belgeler,-0.3538184599239571
bin,-0.354457997401882
faaliyetler,-0.3545725623864495
kamulaştırma bedelinin,-0.35484318749878163
ayı,-0.3550448821132548
annesi,-0.355330719603133
oldu,-0.3553377624833498
görevlilerinin,-0.35536255468318245
bahisle,-0.35562326710955894
denetleme,-0.3557711953138085
içeriği,-0.356082884933258
cezaların,-0.35610492726942056
taşıyan,-0.3562568811515572
davranışları,-0.3565341871270338
gördüğünü,-0.35661455494647143
başlanmıştır,-0.35674505552562685
vekiline,-0.35681188767244265
yaptığı,-0.35711843632964246
2004 5237,-0.3575550388130555
3713,-0.3578506512840782
maddeleri,-0.35790834896937973
bırakılmıştır,-0.358195140170098
hali,-0.3585231852578019
düzenlediği,-0.3585865980471006
vardı,-0.3588778453953676
talebinin reddine,-0.3590781647600778
sürecin,-0.3592621989458866
izinsiz,-0.35938445332609525
ilgililerin,-0.3599077381988831
hükümlülerin,-0.3599219674247731
kanunlarda,-0.3606418815205199
ağır mahkemesine,-0.36083073408371824
bilgilere,-0.36104451121631875
alma,-0.3611060660218488
başkanlığında,-0.3619236592720263
adam,-0.3619661584489009
kurma,-0.3620410400424685
2016 2016,-0.36234116176574105
birden,-0.3623536417314632
il,-0.36242776203237703
öte yandan,-0.36320639151678513
dört,-0.36362731240054913
neticesinde başvurunun,-0.3638562517584454
destek,-0.3641282648394757
yapmıştır,-0.36416133605757217
emniyet müdürlüğü,-0.36422114000902006
sorumlu,-0.364293282086237
fıkra,-0.3644140272823808
giren,-0.3644816482653237
şleri,-0.3646387338669914
sosyal güvenlik,-0.36476083951387395
olmuştur,-0.36497799847516355
ruh,-0.36506304701115333
birliği,-0.36522282663796446
çok,-0.3653355857184142
alanda,-0.3653517106323765
kusurlu,-0.3662075904760229
sokak,-0.3662557226368701
büyük,-0.36704872157981683
sonrasında,-0.3670742620693268
olmuş,-0.3674323909940984
2015,-0.36759115279355026
başkasına,-0.36775165018306666
başsavcılığın,-0.3680799346676533
hastanesine,-0.3685270612384759
kadro,-0.36870694975293894
üye,-0.3689863461007148
polis,-0.36907770085562674
20 2015,-0.3693001084528653
iddialarının,-0.3693569703385915
yapılmıştır dilekçe,-0.369626913777223
talimat,-0.37000135785990196
29 2016,-0.37025848828653096
bakanlar,-0.3703410591134997
16 2017,-0.3705852281505635
konutu,-0.37120049960318013
esasları,-0.3715651823280268
alanı,-0.3716612450443435
2017 2017,-0.3718450360865706
yetkisinin,-0.3719412700892697
hemen,-0.3726114772517981
faaliyetleri,-0.3727362835812116
olaydan,-0.37277159975725915
merkezine,-0.37277902052204936
baskı,-0.3728434956690734
yapılmasını,-0.37319875662908686
görevi,-0.37358390126557595
bulunduğunun,-0.37374378935215624
doğrultusunda,-0.3743408194858997
yürürlüğe giren,-0.3743476900940941
isteminin,-0.3743841327661084
ihtiyati,-0.374401489651742
06,-0.37457643283778097
tensip,-0.3748994502829426
propagandasını,-0.3751083530202628
organik,-0.37554216566758036
yasanın,-0.37592485355847316
muhafaza altına,-0.376727344532485
uyarıcı,-0.37675011808941683
olmaz,-0.37701251322478235
silivri,-0.3771734441589807
dilekçe eklerinin,-0.3773271767496986
orada,-0.3773641609654028
aralarında bulunduğu,-0.377387153116457
erdoğan,-0.3779789492610899
görüşü,-0.37816281218624326
teşhis,-0.37849812059210386
verir,-0.37939654124570765
mahallesi,-0.3797413929126563
delilleri,-0.38016751943624527
dayanarak,-0.38076475199440196
eğitim araştırma,-0.3819762726692524
plan,-0.3828734384327408
isteminin reddine,-0.3829017794592975
ret,-0.38297131124701167
bilgilerini,-0.3830071864465161
verilmesini,-0.38318400602303093
savaş,-0.38320339399152736
geçici,-0.38351030838586286
şeklinde,-0.38390967418833455
faaliyeti,-0.3840895956591659
şartlarının,-0.3842628096974874
fetullahçı örgütü,-0.3845895038435039
kültür,-0.3846619811359524
iddiası,-0.38495716663459234
yardım talebinin,-0.385472115980086
mücadele,-0.3855793187424972
yaşanan,-0.3857121639347021
işletme,-0.3858848997073441
kamu görevlilerinin,-0.38600132112830465
bedel,-0.3860171724350998
teslim,-0.386487704780766
fetullahçı,-0.3866317295770969
zarar verme,-0.3866404637431682
uzmanı,-0.38671861840610333
tarihinin,-0.3874863525189589
bi,-0.3875921595733782
yapması,-0.3877782542243047
ikamet,-0.38783381842837805
başlatılan,-0.3881494322907013
şikâyetçi,-0.3886464110540242
yapan,-0.38894818781534735
operasyon,-0.3891033125855383
ölümü,-0.38941835948300074
faaliyet gösteren,-0.3898119064236081
evinde,-0.3909766260499712
bulundukları,-0.39101708803498525
sık,-0.3911328924383817
yapılanması,-0.39113881638436254
dilekçesiyle,-0.3911418623550329
onbeş,-0.39171972687967305
paralel,-0.3917784693644695
tipi yüksek,-0.3921866655238251
başlatılmıştır,-0.3928558483439506
suçundan,-0.39298397876936786
organize,-0.393320051839968
yürütmenin,-0.39346431146243077
81,-0.3937711108567399
harç,-0.3943434781592501
2012 tarih,-0.3943826781512314
terörle mücadele,-0.3945309747898271
gelişen,-0.39484370176963246
yüksek güvenlikli,-0.39503434196925724
işleminin iptali,-0.39538919483297263
parmak,-0.3954075347271768
eşitlik,-0.3955273528571297
iddiasının,-0.39559797586317735
olayla,-0.39583069344273447
edilemeyen,-0.39633344966335926
aralık,-0.39647577654993604
edilmediği,-0.39649590652945044
kişiyle,-0.39663141533156043
paralel devlet,-0.3968544528778377
taraftan,-0.3970983322726376
ankara,-0.397846480664132
olduğunu beyan,-0.3982357278383475
akşam,-0.39832875488615116
soruşturma kovuşturma,-0.3983545592532547
tutulduğu,-0.39868912531976974
üretim,-0.3987843431021165
durumuna,-0.39929589755788264
tebliğinden,-0.3993099953656696
etmemiştir,-0.39977468897502
altında,-0.400078844472608
birçok,-0.40012716306361007
hastalıkları,-0.400421455004496
yerden,-0.40044856876179047
hapis,-0.4009264172339435
altında bulunan,-0.4014112525086855
haberin,-0.4024810401148251
bizim,-0.4026032499975134
eylemlerine,-0.40268612113321467
yerini,-0.40286408897543957
sürece,-0.40291331762520954
ilçesinde,-0.4029241903305927
reddi,-0.4031237297358423
maddede belirtilen,-0.4035126825920674
sahte,-0.4040264194553078
ilke,-0.4041007892521904
tanımlanan,-0.40495645867690655
altı,-0.4049753253530053
anılan kararın,-0.40505411200828156
müdafiinin,-0.4052970963261231
tarihte,-0.4056564082495999
ilan,-0.40603001827296303
vekili,-0.40619031312574005
güvenlikli,-0.4062194193832269
gerçekleştiği,-0.40622637561500063
ağır,-0.4063978150316929
uyuşturucu,-0.40653952266091054
onanarak,-0.40682041948523384
suçundan cezalandırılması,-0.4070285939885867
doğumlu olup,-0.40739798776329117
ankara bölge,-0.407693983031546
hükümlere,-0.40774503239446425
yaşamını,-0.4077489389681439
devam eden,-0.40792300573119533
belirlenir,-0.4079650319810231
başkanlığına,-0.4079967909398654
görevlilerince,-0.4081460215395314
kararlara,-0.40816452393449154
ücretinin,-0.4084079225669477
dair herhangi,-0.40842448384719354
2016,-0.4085857657574161
beyanı,-0.4087438008214921
reddedilmiştir ret,-0.4098566882143153
açıklamıştır,-0.4099797399250029
infaz kurumuna,-0.41029804146479876
itirazın,-0.4108175404759118
yıl,-0.4110087020217499
vekil,-0.41131230651073913
1991 3713,-0.4118816372217804
pdy ye,-0.4120495994952744
oluşmadığı,-0.41232112992555514
komisyon,-0.41250197008950185
faaliyetlerini,-0.41252723266277336
alınmıştır,-0.41252990105687637
eylemlerini,-0.41256381577479395
avukatı,-0.41266653872771464
jandarma,-0.41270885023392445
maddeler,-0.4128390074789561
tehlikeli,-0.41305848713783355
süreleri,-0.4131255705892585
bağlıdır,-0.4131882927721868
amme,-0.41368221522807325
bunlara,-0.41419084592029165
teknik,-0.4143515225499854
anlaşılması,-0.4144464822964551
devlet yapılanması,-0.41495312385833394
fiziki,-0.4150355642477379
başbakan,-0.4158881979523006
emniyet müdürlüğüne,-0.4159046829840012
tedavi,-0.4161348834326173
merkezi,-0.4162187856033306
hürriyetinden,-0.41638624954116743
belgelerden,-0.41680895844574195
pek,-0.4173840017321844
on beş,-0.41739891627460857
vazife,-0.41799619699110657
olanlara,-0.41843236091668956
çevresinde,-0.41902170312322795
cezaevinde,-0.419038013984645
metre,-0.4193781852970009
maddelerinin,-0.4194436784311968
dosyayı,-0.4194952685882125
sivil,-0.41980867522944365
heyeti,-0.41994529748544096
numaralı fıkraları,-0.42028439257105354
kötüye kullanma,-0.42062578567403186
saldırıda,-0.42075268601658244
partisi,-0.42075483566288163
örgütü,-0.4207870813886716
nolu,-0.42081263980252537
cezalandırılmasına vermiştir,-0.42083218072390594
kayda,-0.4211004353279577
ağır mahkemesinin,-0.42116793647873774
televizyon,-0.4213323962603095
bulunmadığını belirterek,-0.42133534031713893
büyükşehir,-0.42135114297795795
gelir,-0.42195950188408915
olmadığına vermiştir,-0.42201108873653936
işleminin,-0.4220141860414657
normal,-0.4221101002002392
patlayıcı,-0.422162791823963
izi,-0.4227552874136098
hakkındaki,-0.422890823780806
maddeleri uyarınca,-0.42298077725845573
lişkin süreç,-0.42298191643216043
ülkede,-0.4235269907133752
milletvekili,-0.4236695452433157
gitmek,-0.42398489077212
şahısların,-0.42405826338296926
cezalandırılır,-0.4246919211401643
geriye,-0.42473888758987854
gittiği,-0.4251478917245066
sanıklara,-0.4263884731170151
var,-0.4264115498517569
ticari,-0.42663527469235873
emir,-0.42676440078187383
nisan,-0.42690322556987503
aşağıda,-0.4269496407967477
yerde,-0.4271043235729959
karara itiraz,-0.4272057368786317
lçe,-0.4273194127478206
yıldan,-0.4273778332640017
getiren,-0.4274053768332635
tetkik,-0.42764811494478217
esnasında,-0.4279538435523378
rastlanmadığı,-0.42800293835191994
bulunmuş,-0.4281378176134343
kürt,-0.4283666244494917
maden,-0.4286425020744957
yerinde,-0.42886695388457596
bilirkişi raporuna,-0.42933232424880075
toplam,-0.42997155038096757
ettiklerini,-0.43042578392242703
ihtiyaç,-0.43129594784495495
suç,-0.4317030232020471
önüne,-0.43181515382779345
bilgisayar,-0.43188138565270684
verileri,-0.43195552117195923
kurumlarına,-0.4321785944546441
adlî para,-0.4323203456947802
en yakın,-0.43245770680460005
temmuz 2016,-0.4325009298111073
hapis cezasına,-0.4325948175679759
li,-0.43320747890475175
iv,-0.4338217318917934
getirilmiştir,-0.43389984697991046
gerekçeleriyle,-0.43394750092245893
itirazda,-0.43414013603257473
düzeni,-0.4346477233512651
değişik,-0.43539944912672457
başvuruyu,-0.43557231467304725
incelenmesi,-0.43605876823073864
cezası cezalandırılır,-0.43658131484335705
örgüt kurma,-0.43714430746874555
talebinin kabulüne,-0.4380240570682936
2015 2015,-0.4382476323960205
maddelerinde,-0.43844812123198196
hâkim,-0.43916662691398933
26 2015,-0.4393775324215561
emniyet,-0.4398227617895234
mahkûm,-0.4400351491734522
silahlı,-0.4400848657705394
kemik,-0.4403437249333617
tedbir,-0.4403532238945127
25 2015,-0.4405013616518758
valiliği,-0.4407608057541932
19 2017,-0.4416409069678071
yola,-0.44164987944299305
kalması,-0.44186024763453524
kamuoyunda,-0.44191358528932945
amacını,-0.4421683705996422
serbest,-0.4423450174381145
planı,-0.442610731570646
gerçekleştirildiği,-0.4430678553187555
olguların,-0.44365356962360813
aynı un,-0.4444602197401011
emekli,-0.44461588656794504
18 2017,-0.4449469847445755
26 2017,-0.44518236359880525
verdikleri,-0.4454144654526946
zararlar,-0.44541593115068956
düzenlenir,-0.4462496337047366
telefonu,-0.44665127763755486
geç,-0.4473757244097154
adana,-0.44738266466266374
mücadele kapsamında,-0.44749051801645123
mensupları,-0.44767535888725085
temmuz,-0.44771541590778163
dare gözlem,-0.4479377943098477
maddesiyle,-0.4479601651530576
ay içinde,-0.44809720604706627
açılması,-0.4481354163656306
görevlileri,-0.44889158164728826
kanunda öngörülen,-0.4491276389713956
şahsın,-0.4499690365463582
sağlık,-0.4504175694013455
uygulaması,-0.45056400720855905
kararıyla reddedilmiştir,-0.45091092824258894
görevlerini,-0.45108222257635866
delil elde,-0.4511908009003438
kişiyi hürriyetinden,-0.4511912188366747
giderek,-0.4512464375622489
2017 kararıyla,-0.4512924312024591
komutanlığına,-0.4514073711020732
cezanın,-0.4522982510801494
uygulanmasını,-0.45316374804953874
yoktur,-0.45323357247662166
nedeni,-0.45323387928766223
den,-0.4542152016247609
anlaşılmıştır,-0.45422182373211584
saldırı,-0.45431379573229513
örgütünün propagandasını,-0.454487374270899
itibarıyla,-0.45520975985093415
ye,-0.45574585685343827
dilekçeyle,-0.4573850197898235
kez,-0.4584121025399188
19 2016,-0.45850572655705335
kişilik,-0.45862640008563105
itiraz etmiştir,-0.45871038799248076
terk,-0.4587185127803526
şüphesi,-0.45938974488270645
kullanım,-0.45964855736678345
ele geçirilen,-0.46008767578172005
mahrem,-0.4602881383917534
ay hapis,-0.4604482829448191
mar,-0.4608409460795677
açıklandığı,-0.46095865031553807
14 2015,-0.461151918885383
yakın,-0.46151342928024874
ifadelerinde,-0.4615361197570529
22 2017,-0.4615366627111399
yirmi,-0.4617708856524718
dağıtım,-0.46179077032627447
yöneticisi,-0.4621309674045122
etmeye,-0.4622242119676585
faaliyetlerin,-0.4624325317063036
silahlı örgütüne,-0.4627208048800977
başvuruda bulunulmuştur,-0.4630888975185261
yapının,-0.4632461898783351
tutuklunun,-0.4638003073698602
kullanarak,-0.4639036227499247
hüküm altına,-0.4640089328109891
darp cebir,-0.4641063485149317
savcılar yüksek,-0.46461604985935523
soruşturma kapsamında,-0.46473100770807996
geçirilen,-0.46488541390687566
hukukî,-0.46503700513916435
dedi,-0.4652464152343452
adı altında,-0.46525564345190773
marka,-0.46540151789260165
devlet hastanesine,-0.4655346706835868
27 2015,-0.46587705872414986
yanına,-0.4669647375225452
diğerleri,-0.46757053141564864
üyeleri,-0.4679803792530084
olay yerine,-0.46807779880546896
ifadesini,-0.4681845253209307
mala,-0.4687214137485576
maktul,-0.4689428079102207
davet,-0.4692560833878403
16 2015,-0.4696655127036333
sayısının,-0.47079238757531705
öğretmen,-0.4709982211459227
çözüm,-0.4710118887941732
bize,-0.47121687444835203
eksiklikler,-0.47132463567535154
servis,-0.47207711579177314
öne,-0.4720989852574409
türkiye cumhuriyeti,-0.4725887829795674
okul,-0.4734567047463596
ay,-0.47379738715823194
eylemler,-0.4743864208116335
suçlar,-0.47457201169592445
eksik,-0.4748659136778084
29 2015,-0.47499042446911055
taşıma,-0.47533013158850146
başlığı,-0.47566158301867745
bakanı,-0.47625370349594576
eylemlerde,-0.47632611763182453
isteyebilir,-0.4764267050735942
müteveffanın,-0.4769899983777286
halkı,-0.4776300486237286
aday,-0.478230077051629
vekâlet,-0.4787377150944856
sağlama,-0.47930400639291193
fiilî,-0.4793834823461278
15 2016,-0.4796190690278337
detaylı,-0.4798809804161195
yoğun,-0.4799889621802027
5434,-0.48017360754148264
sayılan,-0.4807909153050822
karardan,-0.4812409529312287
tahrik,-0.481448981269482
hürriyetinden yoksun,-0.48201826771249756
311,-0.4823955825263102
ağırlaştırılmış,-0.48260329324745754
karşıya,-0.48308938748129826
olayları,-0.4832224253352706
üç,-0.4836083632592203
karşı karşıya,-0.4837148033963583
örgütsel,-0.48378878810610004
vi,-0.483931529981275
13 2017,-0.48430777297029337
bakım,-0.48498053732906143
yerinden,-0.4852541425938348
ihtimalinin,-0.48541829591376207
askerî,-0.48579319921360664
htisas,-0.4857973795481545
tutuklanan,-0.485900210481919
koruma,-0.4860936541461278
üst,-0.4864887404754157
haciz,-0.4877768011946788
gerçekleştirilen,-0.48821728314777246
amaçla,-0.48822197589480254
olgulara,-0.4890165975263887
diyarbakır,-0.4890461493289946
program,-0.4905470621774395
15 temmuz,-0.4906561532013072
kara,-0.49101048178858875
24 2017,-0.49104966189710986
önemi,-0.49185193943322325
oy,-0.491918509611871
emeklilik,-0.4920096288008864
sözde,-0.49205179402524024
itirazın reddine,-0.4924131745802427
acil,-0.49271696520382235
2016 kararıyla,-0.49307941604460126
atılı,-0.49355645181915975
eşliğinde,-0.49357636344525524
olma,-0.4939580383467881
millet,-0.49518350336169625
17 2016,-0.49580263333098173
doğumlu,-0.4961323455223745
kuruluşu,-0.49623470463731323
görev yapan,-0.49836199381627644
miktarı,-0.49916213731597736
hapis cezası,-0.4995753347748888
başsavcılık,-0.49967974705997076
mağdur,-0.5003511341861646
yapılmış,-0.5007179988988479
başkan,-0.5007764536080064
hayatını,-0.5011054520281224
faaliyetlerinin,-0.5022165396476055
ifadesinde,-0.5025602301623735
yapılmıştır komisyonca,-0.502873616468829
hâkimliğince,-0.5029356799299229
silahlı örgütünün,-0.5029777069642183
örgüt,-0.5042157575762873
yıl ay,-0.5042610369055343
gezi parkı,-0.50430959431006
savcılık,-0.5044666874965795
ölçüm,-0.5049772197220559
piyade,-0.5051502693638774
el koyma,-0.5060249866646291
değiştirme,-0.506351120440856
ileri sürülmüştür,-0.5065026460162834
koşullar,-0.5066491302508194
6098,-0.5071014009604777
saat 00,-0.5078460187465303
görevleri,-0.5083344620154691
hdp,-0.5086391794353151
27 2016,-0.5086836894663023
örgütü üyesi,-0.5088467400361942
sevk edilmiştir,-0.5089812889190739
müracaat,-0.5097692516806323
yerinin,-0.5101447191116506
gazetesinin,-0.5103572837778252
günü saat,-0.5109719006379532
ifadesinde özetle,-0.5113756997908485
üzerlerine atılı,-0.5117067872089471
işlediğine dair,-0.511855696513452
yaralanmasına,-0.5119149770820783
oğlu,-0.5122180730394739
olanlar,-0.5123007147015297
ağırlaştırılmış müebbet,-0.5127483163859043
hizmetleri,-0.5140555401640015
huzurunda,-0.5142568830086649
yönetme,-0.5142835939588899
24 2015,-0.5144458778770282
kasten öldürme,-0.5144628829104008
yapısı,-0.514465758285862
uyandıran,-0.5152348969991518
yere,-0.5155620630071152
silahla,-0.5157445210602827
edirne,-0.5159643903194695
örgütüne,-0.5161859279766894
muayene,-0.5162812499747922
20 2017,-0.5167670402833835
dokuz,-0.5169544745023273
isteği,-0.5172370455959818
aracılığıyla,-0.5173104571397023
sınırı,-0.5173728676829512
sohbet,-0.5174652013976893
beş gün,-0.5176136508664904
ölüm,-0.5176165624034041
gösteren,-0.5178058270712906
ön inceleme,-0.5178257798504742
güvenlik görevlisi,-0.5178726531436997
yi,-0.5179199723762711
gezi,-0.5182574257847872
eylemlere,-0.5184623283944756
büyük millet,-0.5185964961317193
sürülmüştür,-0.5200388663022242
le,-0.5201821819274937
kod,-0.5208631878011758
tedbiri,-0.5209734051318353
göndermiştir,-0.5240466002698891
ye ait,-0.5244118488765022
müdürlüğünde,-0.524792299942975
kararlarına karşı,-0.5257559709101756
hastanesi,-0.5258930451804034
hâkimin,-0.5264779897491643
ağır mahkemesinde,-0.5269086286675133
müebbet hapis,-0.5277360190734033
projesi,-0.5279895596457767
bulunulmuştur,-0.5282926730367308
savcılar,-0.529539892051254
verilmeyen,-0.5300443541564501
belgeler çerçevesinde,-0.5301618513332222
nedenlerinin,-0.5302268625389654
sayısı,-0.5304404374849359
taksirle,-0.5315050537001369
ateş,-0.5316773508361248
diğer taraftan,-0.5318992987115525
başsavcılığa,-0.5319855209002213
aydın,-0.5322078127511478
parkı,-0.5326106055845514
malatya,-0.5327798846147367
adli kontrol,-0.5328949767860287
cebir,-0.5331436162575542
eksikliğin bulunmadığı,-0.5334441252118012
aramada,-0.5336444177735977
fon,-0.533688277540687
fetö,-0.5341113415708465
can,-0.5349949995735024
edilmek,-0.5353076167503446
yardımcı,-0.535532616322131
er,-0.5359405466941549
doğum,-0.5360178482964688
haiz,-0.5366790511820287
gizleme değiştirme,-0.5371581909765002
eksikliğin,-0.5376697922218252
verilebilir,-0.5379888645202247
sivas,-0.5383324993161178
gözlem kurulu,-0.5384034880005704
pdy silahlı,-0.5388053026861961
azami,-0.5396194620896253
cumhurbaşkanı,-0.5405979423060963
tehlike,-0.5406011524980894
soruşturmanın,-0.5407370191068761
hastaya,-0.5408001502864384
soruşturma evresinde,-0.5412833550054383
erişilen bilgi,-0.5416653863031602
stanbul emniyet,-0.5421762996473394
haber,-0.5426091798603352
çerçevesinde olaylar,-0.5434651873874241
mutlaka,-0.5434850119745818
temin,-0.5444055837065935
hsyk,-0.5464080619484193
erişilen,-0.5469485722659542
başta,-0.5472012423524859
suçları,-0.5477256806879893
yeri,-0.5483560597387562
araya,-0.5494527631799553
gözaltına alınmıştır,-0.5504348461976498
yapılanmasına,-0.5505187910206253
özgürlük,-0.5505660259747245
infazı,-0.5506806393964538
ddianamede,-0.550758712462768
2016 askerî,-0.551115237535118
te,-0.5539216713815929
yaşlılık,-0.5544589484014235
kamu güvenliği,-0.5547752992628201
gençlik,-0.5549396210015622
şöyle,-0.5552841285948755
suçundan yıl,-0.5566827042884839
temsilcisi,-0.556981951814663
türkiye büyük,-0.5576724573464116
batı,-0.5579150378546363
sayıda,-0.5584129060863212
yok,-0.5586506541772351
bildirilir,-0.5587854502929677
durumunu,-0.5588270256795926
elkoyma,-0.5595956755296907
yaşayan,-0.5601235304530388
vermeye,-0.5604889340052033
sevk,-0.5606134815657207
sistemi,-0.5606227976060314
213,-0.5606288536446637
üzerlerine,-0.56071036609994
sebeplerinin,-0.5607404416587922
gazetesinde,-0.5615841700023285
cebir şiddet,-0.5619798429284604
uyap,-0.562174032038854
varlığı halinde,-0.5624455336697327
cumhuriyet savcısı,-0.5624619926114214
örgütüne üye,-0.5627937090380595
hakkâri,-0.5633826240959632
savcısı,-0.563412548071101
üye olma,-0.565061150584584
yetkisizlik,-0.5651515321959
soruşturmaya,-0.565503600218598
beklenen,-0.5669935567211191
saatleri,-0.5670019984067469
adet,-0.5672784066874161
kişi,-0.5675347175390515
işlediğine,-0.5682906716853466
engel eksikliğin,-0.568358651845605
gece,-0.5683967987065408
verilmesini talep,-0.5689419574517878
denetim,-0.5695659657149381
aracılığıyla erişilen,-0.5696316005261739
devlet hastanesi,-0.5701036559050756
varlığı,-0.5702236282295807
itirazı,-0.5702409675332092
duyurusunda,-0.5702472856747836
112,-0.5707607956110863
edilmesine,-0.5716834894160066
üç gün,-0.571699745961844
maruz,-0.5720708981000282
aynı tarihte,-0.572554336288043
olma suçunu,-0.5727723791397814
başlıklı numaralı,-0.572883815599992
alındıktan,-0.5730818369913226
hâkimliğinin,-0.5733685219636424
kovuşturma,-0.5734995400567762
başkaları,-0.5742098633859527
maddeleri gereğince,-0.5742149993005832
sincan,-0.5744274197915136
16 2016,-0.5745389494670139
soruşturma,-0.5762894529336853
incelemesinde,-0.5764719494389041
çağrı,-0.5767440988016865
gönderme,-0.5776316968581057
merkez,-0.5777913438836269
verildi,-0.5778046071236478
taleplerini,-0.5778388432475356
gizleme,-0.5782889048461257
ta,-0.5789174821960437
cezalandırılması,-0.5789234707646997
fetö pdy,-0.5800344288173607
isteminde,-0.5812750197189089
hastaneye,-0.5820368988543514
evine,-0.5822550076182029
görevlendirilen,-0.5827696829588618
örgütün,-0.583211623541338
suçlara,-0.583933361671086
hekim,-0.5845610236259855
konulmuştur,-0.5847581828884962
silahlı örgütü,-0.5848742580800366
